horizon,model,baseline,target_month,N_pair,N_planned,candidate_error,baseline_error,absolute_loss_difference
12,Huber,SeasonalNaive,2026-05-01,24,24,0.34172719319553835,-0.1599999999999966,0.18172719319554176
12,Huber,SeasonalNaive,2026-06-01,24,24,-0.8796340990570286,-1.1000000000000085,-0.22036590094297992
12,Huber,SeasonalNaive,2026-07-01,24,24,-0.7222612079936113,-0.45999999999999375,0.2622612079936175
12,Huber,Micro,2024-08-01,24,24,0.08567750515067019,0.13582564565865804,-0.050148140507987854
12,Huber,Micro,2024-09-01,24,24,-0.14323375255787596,-0.2089956413874236,-0.06576188882954764
12,Huber,Micro,2024-10-01,24,24,-0.4751536959143863,-0.5373159356803523,-0.06216223976596602
12,Huber,Micro,2024-11-01,24,24,-1.0741844122339046,-0.815483281207844,0.2587011310260606
12,Huber,Micro,2024-12-01,24,24,-0.23565394263043515,-0.3413748170665497,-0.10572087443611455
12,Huber,Micro,2025-01-01,24,24,0.15014973635652495,-0.03141989875155593,0.11872983760496902
12,Huber,Micro,2025-02-01,24,24,-0.6042756528464253,-0.5503131345624446,0.05396251828398069
12,Huber,Micro,2025-03-01,24,24,-0.1587876162159887,-0.0723944783619882,0.08639313785400049
12,Huber,Micro,2025-04-01,24,24,0.24329725498084542,0.1018844948022205,0.14141276017862492
12,Huber,Micro,2025-05-01,24,24,0.5622525022578344,0.6020898646676606,-0.03983736240982616
12,Huber,Micro,2025-06-01,24,24,0.1460201357199793,0.431585730444908,-0.2855655947249287
12,Huber,Micro,2025-07-01,24,24,0.005814044671055285,0.058140114926771624,-0.05232607025571634
12,Huber,Micro,2025-08-01,24,24,0.622940609611021,0.8854921526718282,-0.2625515430608072
12,Huber,Micro,2025-09-01,24,24,-0.538364890759226,-0.5918771591971104,-0.05351226843788437
12,Huber,Micro,2025-10-01,24,24,0.06556388303903304,-0.00265982409174248,0.06290405894729056
12,Huber,Micro,2025-11-01,24,24,0.46646452739192057,0.5609703692071357,-0.09450584181521515
12,Huber,Micro,2025-12-01,24,24,0.5579215287748838,0.4345249379885975,0.12339659078628629
12,Huber,Micro,2026-01-01,24,24,-0.5914642172874665,-0.7468711055583402,-0.1554068882708738
12,Huber,Micro,2026-02-01,24,24,-0.3295241845789576,-0.27543368976386373,0.05409049481509387
12,Huber,Micro,2026-03-01,24,24,0.17358555777867934,0.26131963270162895,-0.0877340749229496
12,Huber,Micro,2026-04-01,24,24,0.9183122824977659,0.9398340713862069,-0.02152178888844103
12,Huber,Micro,2026-05-01,24,24,0.34172719319553835,0.3965503913369544,-0.05482319814141606
12,Huber,Micro,2026-06-01,24,24,-0.8796340990570286,-0.6573094002904496,0.222324698766579
12,Huber,Micro,2026-07-01,24,24,-0.7222612079936113,-0.5076682286726151,0.2145929793209962
12,Huber,GroupsFixed,2024-08-01,24,24,0.08567750515067019,0.19936044367332795,-0.11368293852265776
12,Huber,GroupsFixed,2024-09-01,24,24,-0.14323375255787596,-0.3218996133309597,-0.17866586077308372
12,Huber,GroupsFixed,2024-10-01,24,24,-0.4751536959143863,-0.5556732501558952,-0.08051955424150892
12,Huber,GroupsFixed,2024-11-01,24,24,-1.0741844122339046,-0.9753253962546561,0.09885901597924851
12,Huber,GroupsFixed,2024-12-01,24,24,-0.23565394263043515,-0.29654471501048363,-0.060890772380048475
12,Huber,GroupsFixed,2025-01-01,24,24,0.15014973635652495,-0.13444317346034373,0.01570656289618122
12,Huber,GroupsFixed,2025-02-01,24,24,-0.6042756528464253,-0.6268789295963766,-0.02260327674995133
12,Huber,GroupsFixed,2025-03-01,24,24,-0.1587876162159887,-0.1541905520207807,0.0045970641952080005
12,Huber,GroupsFixed,2025-04-01,24,24,0.24329725498084542,0.033796988405127903,0.20950026657571752
12,Huber,GroupsFixed,2025-05-01,24,24,0.5622525022578344,0.5185955760262334,0.043656926231601
12,Huber,GroupsFixed,2025-06-01,24,24,0.1460201357199793,0.4518925458892988,-0.3058724101693195
12,Huber,GroupsFixed,2025-07-01,24,24,0.005814044671055285,-0.01082318964518103,-0.0050091449741257454
12,Huber,GroupsFixed,2025-08-01,24,24,0.622940609611021,0.8523406512192919,-0.22940004160827088
12,Huber,GroupsFixed,2025-09-01,24,24,-0.538364890759226,-0.6790451568159626,-0.14068026605673656
12,Huber,GroupsFixed,2025-10-01,24,24,0.06556388303903304,-0.1122004620099406,-0.04663657897090756
12,Huber,GroupsFixed,2025-11-01,24,24,0.46646452739192057,0.42413902746913523,0.04232549992278534
12,Huber,GroupsFixed,2025-12-01,24,24,0.5579215287748838,0.41175768799905477,0.146163840775829
12,Huber,GroupsFixed,2026-01-01,24,24,-0.5914642172874665,-0.8108864717948964,-0.21942225450742991
12,Huber,GroupsFixed,2026-02-01,24,24,-0.3295241845789576,-0.37485839704021207,-0.045334212461254464
12,Huber,GroupsFixed,2026-03-01,24,24,0.17358555777867934,0.16783741450835787,0.005748143270321471
12,Huber,GroupsFixed,2026-04-01,24,24,0.9183122824977659,0.8879616335329676,0.03035064896479822
12,Huber,GroupsFixed,2026-05-01,24,24,0.34172719319553835,0.3987294206324605,-0.057002227436922126
12,Huber,GroupsFixed,2026-06-01,24,24,-0.8796340990570286,-0.7072632857769372,0.1723708132800914
12,Huber,GroupsFixed,2026-07-01,24,24,-0.7222612079936113,-0.551479571441202,0.1707816365524093
12,Huber,GroupsDated,2024-08-01,24,24,0.08567750515067019,0.19322884731573153,-0.10755134216506135
12,Huber,GroupsDated,2024-09-01,24,24,-0.14323375255787596,-0.3375678097562086,-0.19433405719833263
12,Huber,GroupsDated,2024-10-01,24,24,-0.4751536959143863,-0.5435681360808642,-0.06841444016647791
12,Huber,GroupsDated,2024-11-01,24,24,-1.0741844122339046,-0.9490957797287509,0.12508863250515367
12,Huber,GroupsDated,2024-12-01,24,24,-0.23565394263043515,-0.25102413034469595,-0.015370187714260797
12,Huber,GroupsDated,2025-01-01,24,24,0.15014973635652495,-0.11873521540085741,0.031414520955667546
12,Huber,GroupsDated,2025-02-01,24,24,-0.6042756528464253,-0.6044440440030245,-0.00016839115659927906
12,Huber,GroupsDated,2025-03-01,24,24,-0.1587876162159887,-0.13127267696980371,0.027514939246184977
12,Huber,GroupsDated,2025-04-01,24,24,0.24329725498084542,0.05205530147390247,0.19124195350694295
12,Huber,GroupsDated,2025-05-01,24,24,0.5622525022578344,0.5267725253758964,0.03547997688193805
12,Huber,GroupsDated,2025-06-01,24,24,0.1460201357199793,0.4567369925993975,-0.3107168568794182
12,Huber,GroupsDated,2025-07-01,24,24,0.005814044671055285,-0.01642866371929108,-0.010614619048235796
12,Huber,GroupsDated,2025-08-01,24,24,0.622940609611021,0.8438964962913428,-0.22095588668032173
12,Huber,GroupsDated,2025-09-01,24,24,-0.538364890759226,-0.6892747124261851,-0.1509098216669591
12,Huber,GroupsDated,2025-10-01,24,24,0.06556388303903304,-0.11936599127571756,-0.05380210823668452
12,Huber,GroupsDated,2025-11-01,24,24,0.46646452739192057,0.4304345215214028,0.036030005870517745
12,Huber,GroupsDated,2025-12-01,24,24,0.5579215287748838,0.44564554525455846,0.1122759835203253
12,Huber,GroupsDated,2026-01-01,24,24,-0.5914642172874665,-0.8058389646743299,-0.21437474738686346
12,Huber,GroupsDated,2026-02-01,24,24,-0.3295241845789576,-0.3589428593921956,-0.02941867481323801
12,Huber,GroupsDated,2026-03-01,24,24,0.17358555777867934,0.19083148260490956,-0.01724592482623022
12,Huber,GroupsDated,2026-04-01,24,24,0.9183122824977659,0.9104173076852686,0.007894974812497235
12,Huber,GroupsDated,2026-05-01,24,24,0.34172719319553835,0.4137818885525075,-0.07205469535696918
12,Huber,GroupsDated,2026-06-01,24,24,-0.8796340990570286,-0.697716079472235,0.1819180195847936
12,Huber,GroupsDated,2026-07-01,24,24,-0.7222612079936113,-0.5343387480920986,0.18792245990151268
12,SeasonalNaive,Ridge,2024-08-01,24,24,-0.1599999999999966,0.14494128571342912,0.015058714286567465
12,SeasonalNaive,Ridge,2024-09-01,24,24,1.1299999999999955,-0.1917201642902171,0.9382798357097784
12,SeasonalNaive,Ridge,2024-10-01,24,24,-0.5600000000000023,-0.47464206742175463,0.08535793257824764
12,SeasonalNaive,Ridge,2024-11-01,24,24,-0.7600000000000051,-1.0517364214133664,-0.2917364214133613
12,SeasonalNaive,Ridge,2024-12-01,24,24,-0.6199999999999903,-0.17324757391007495,0.4467524260899154
12,SeasonalNaive,Ridge,2025-01-01,24,24,0.030000000000001137,0.1326858770151631,-0.10268587701516196
12,SeasonalNaive,Ridge,2025-02-01,24,24,-0.8100000000000023,-0.505473008194457,0.3045269918055453
12,SeasonalNaive,Ridge,2025-03-01,24,24,-0.28000000000000114,-0.12493736893364371,0.15506263106635743
12,SeasonalNaive,Ridge,2025-04-01,24,24,-0.15000000000000568,0.346582551581605,-0.19658255158159932
12,SeasonalNaive,Ridge,2025-05-01,24,24,1.009999999999991,0.5662881141850562,0.4437118858149347
12,SeasonalNaive,Ridge,2025-06-01,24,24,0.22000000000001307,0.2523814964201989,-0.03238149642018584
12,SeasonalNaive,Ridge,2025-07-01,24,24,0.7099999999999937,-0.266111766047743,0.44388823395225074
12,SeasonalNaive,Ridge,2025-08-01,24,24,0.6599999999999966,0.6511473451393215,0.008852654860675102
12,SeasonalNaive,Ridge,2025-09-01,24,24,-0.37999999999999545,-0.5504614696086918,-0.17046146960869635
12,SeasonalNaive,Ridge,2025-10-01,24,24,0.4899999999999949,0.04208010239159421,0.4479198976084007
12,SeasonalNaive,Ridge,2025-11-01,24,24,1.3499999999999943,0.24312425475183375,1.1068757452481606
12,SeasonalNaive,Ridge,2025-12-01,24,24,0.6199999999999903,0.35898453339852665,0.2610154666014637
12,SeasonalNaive,Ridge,2026-01-01,24,24,-0.7299999999999898,-0.5947668458287865,0.1352331541712033
12,SeasonalNaive,Ridge,2026-02-01,24,24,0.2400000000000091,-0.44069277805537865,-0.20069277805536956
12,SeasonalNaive,Ridge,2026-03-01,24,24,0.269999999999996,0.15347691861943247,0.11652308138056355
12,SeasonalNaive,Ridge,2026-04-01,24,24,0.8100000000000023,0.9603377232823505,-0.15033772328234818
12,SeasonalNaive,Ridge,2026-05-01,24,24,-0.1599999999999966,0.3761757735601634,-0.21617577356016682
12,SeasonalNaive,Ridge,2026-06-01,24,24,-1.1000000000000085,-0.8102266138348142,0.2897733861651943
12,SeasonalNaive,Ridge,2026-07-01,24,24,-0.45999999999999375,-0.7396518535728944,-0.2796518535729007
12,SeasonalNaive,Huber,2024-08-01,24,24,-0.1599999999999966,0.08567750515067019,0.0743224948493264
12,SeasonalNaive,Huber,2024-09-01,24,24,1.1299999999999955,-0.14323375255787596,0.9867662474421195
12,SeasonalNaive,Huber,2024-10-01,24,24,-0.5600000000000023,-0.4751536959143863,0.084846304085616
12,SeasonalNaive,Huber,2024-11-01,24,24,-0.7600000000000051,-1.0741844122339046,-0.3141844122338995
12,SeasonalNaive,Huber,2024-12-01,24,24,-0.6199999999999903,-0.23565394263043515,0.3843460573695552
12,SeasonalNaive,Huber,2025-01-01,24,24,0.030000000000001137,0.15014973635652495,-0.12014973635652382
12,SeasonalNaive,Huber,2025-02-01,24,24,-0.8100000000000023,-0.6042756528464253,0.20572434715357701
12,SeasonalNaive,Huber,2025-03-01,24,24,-0.28000000000000114,-0.1587876162159887,0.12121238378401245
12,SeasonalNaive,Huber,2025-04-01,24,24,-0.15000000000000568,0.24329725498084542,-0.09329725498083974
12,SeasonalNaive,Huber,2025-05-01,24,24,1.009999999999991,0.5622525022578344,0.4477474977421565
12,SeasonalNaive,Huber,2025-06-01,24,24,0.22000000000001307,0.1460201357199793,0.07397986428003378
12,SeasonalNaive,Huber,2025-07-01,24,24,0.7099999999999937,0.005814044671055285,0.7041859553289385
12,SeasonalNaive,Huber,2025-08-01,24,24,0.6599999999999966,0.622940609611021,0.037059390388975544
12,SeasonalNaive,Huber,2025-09-01,24,24,-0.37999999999999545,-0.538364890759226,-0.15836489075923055
12,SeasonalNaive,Huber,2025-10-01,24,24,0.4899999999999949,0.06556388303903304,0.42443611696096184
12,SeasonalNaive,Huber,2025-11-01,24,24,1.3499999999999943,0.46646452739192057,0.8835354726080737
12,SeasonalNaive,Huber,2025-12-01,24,24,0.6199999999999903,0.5579215287748838,0.06207847122510657
12,SeasonalNaive,Huber,2026-01-01,24,24,-0.7299999999999898,-0.5914642172874665,0.13853578271252331
12,SeasonalNaive,Huber,2026-02-01,24,24,0.2400000000000091,-0.3295241845789576,-0.0895241845789485
12,SeasonalNaive,Huber,2026-03-01,24,24,0.269999999999996,0.17358555777867934,0.09641444222131668
12,SeasonalNaive,Huber,2026-04-01,24,24,0.8100000000000023,0.9183122824977659,-0.10831228249776359
12,SeasonalNaive,Huber,2026-05-01,24,24,-0.1599999999999966,0.34172719319553835,-0.18172719319554176
12,SeasonalNaive,Huber,2026-06-01,24,24,-1.1000000000000085,-0.8796340990570286,0.22036590094297992
12,SeasonalNaive,Huber,2026-07-01,24,24,-0.45999999999999375,-0.7222612079936113,-0.2622612079936175
12,SeasonalNaive,Micro,2024-08-01,24,24,-0.1599999999999966,0.13582564565865804,0.02417435434133855
12,SeasonalNaive,Micro,2024-09-01,24,24,1.1299999999999955,-0.2089956413874236,0.9210043586125718
12,SeasonalNaive,Micro,2024-10-01,24,24,-0.5600000000000023,-0.5373159356803523,0.022684064319649977
12,SeasonalNaive,Micro,2024-11-01,24,24,-0.7600000000000051,-0.815483281207844,-0.05548328120783885
12,SeasonalNaive,Micro,2024-12-01,24,24,-0.6199999999999903,-0.3413748170665497,0.27862518293344063
12,SeasonalNaive,Micro,2025-01-01,24,24,0.030000000000001137,-0.03141989875155593,-0.0014198987515547934
12,SeasonalNaive,Micro,2025-02-01,24,24,-0.8100000000000023,-0.5503131345624446,0.2596868654375577
12,SeasonalNaive,Micro,2025-03-01,24,24,-0.28000000000000114,-0.0723944783619882,0.20760552163801294
12,SeasonalNaive,Micro,2025-04-01,24,24,-0.15000000000000568,0.1018844948022205,0.04811550519778518
12,SeasonalNaive,Micro,2025-05-01,24,24,1.009999999999991,0.6020898646676606,0.40791013533233034
12,SeasonalNaive,Micro,2025-06-01,24,24,0.22000000000001307,0.431585730444908,-0.21158573044489493
12,SeasonalNaive,Micro,2025-07-01,24,24,0.7099999999999937,0.058140114926771624,0.6518598850732221
12,SeasonalNaive,Micro,2025-08-01,24,24,0.6599999999999966,0.8854921526718282,-0.22549215267183165
12,SeasonalNaive,Micro,2025-09-01,24,24,-0.37999999999999545,-0.5918771591971104,-0.21187715919711492
12,SeasonalNaive,Micro,2025-10-01,24,24,0.4899999999999949,-0.00265982409174248,0.4873401759082524
12,SeasonalNaive,Micro,2025-11-01,24,24,1.3499999999999943,0.5609703692071357,0.7890296307928586
12,SeasonalNaive,Micro,2025-12-01,24,24,0.6199999999999903,0.4345249379885975,0.18547506201139285
12,SeasonalNaive,Micro,2026-01-01,24,24,-0.7299999999999898,-0.7468711055583402,-0.016871105558350474
12,SeasonalNaive,Micro,2026-02-01,24,24,0.2400000000000091,-0.27543368976386373,-0.03543368976385464
12,SeasonalNaive,Micro,2026-03-01,24,24,0.269999999999996,0.26131963270162895,0.008680367298367075
12,SeasonalNaive,Micro,2026-04-01,24,24,0.8100000000000023,0.9398340713862069,-0.12983407138620462
12,SeasonalNaive,Micro,2026-05-01,24,24,-0.1599999999999966,0.3965503913369544,-0.23655039133695782
12,SeasonalNaive,Micro,2026-06-01,24,24,-1.1000000000000085,-0.6573094002904496,0.44269059970955893
12,SeasonalNaive,Micro,2026-07-01,24,24,-0.45999999999999375,-0.5076682286726151,-0.04766822867262133
12,SeasonalNaive,GroupsFixed,2024-08-01,24,24,-0.1599999999999966,0.19936044367332795,-0.03936044367333136
12,SeasonalNaive,GroupsFixed,2024-09-01,24,24,1.1299999999999955,-0.3218996133309597,0.8081003866690357
12,SeasonalNaive,GroupsFixed,2024-10-01,24,24,-0.5600000000000023,-0.5556732501558952,0.004326749844107081
12,SeasonalNaive,GroupsFixed,2024-11-01,24,24,-0.7600000000000051,-0.9753253962546561,-0.21532539625465097
12,SeasonalNaive,GroupsFixed,2024-12-01,24,24,-0.6199999999999903,-0.29654471501048363,0.3234552849895067
12,SeasonalNaive,GroupsFixed,2025-01-01,24,24,0.030000000000001137,-0.13444317346034373,-0.1044431734603426
12,SeasonalNaive,GroupsFixed,2025-02-01,24,24,-0.8100000000000023,-0.6268789295963766,0.18312107040362569
12,SeasonalNaive,GroupsFixed,2025-03-01,24,24,-0.28000000000000114,-0.1541905520207807,0.12580944797922045
12,SeasonalNaive,GroupsFixed,2025-04-01,24,24,-0.15000000000000568,0.033796988405127903,0.11620301159487778
12,SeasonalNaive,GroupsFixed,2025-05-01,24,24,1.009999999999991,0.5185955760262334,0.4914044239737575
12,SeasonalNaive,GroupsFixed,2025-06-01,24,24,0.22000000000001307,0.4518925458892988,-0.2318925458892857
12,SeasonalNaive,GroupsFixed,2025-07-01,24,24,0.7099999999999937,-0.01082318964518103,0.6991768103548127
12,SeasonalNaive,GroupsFixed,2025-08-01,24,24,0.6599999999999966,0.8523406512192919,-0.19234065121929533
12,SeasonalNaive,GroupsFixed,2025-09-01,24,24,-0.37999999999999545,-0.6790451568159626,-0.2990451568159671
12,SeasonalNaive,GroupsFixed,2025-10-01,24,24,0.4899999999999949,-0.1122004620099406,0.3777995379900543
12,SeasonalNaive,GroupsFixed,2025-11-01,24,24,1.3499999999999943,0.42413902746913523,0.9258609725308591
12,SeasonalNaive,GroupsFixed,2025-12-01,24,24,0.6199999999999903,0.41175768799905477,0.20824231200093557
12,SeasonalNaive,GroupsFixed,2026-01-01,24,24,-0.7299999999999898,-0.8108864717948964,-0.0808864717949066
12,SeasonalNaive,GroupsFixed,2026-02-01,24,24,0.2400000000000091,-0.37485839704021207,-0.13485839704020297
12,SeasonalNaive,GroupsFixed,2026-03-01,24,24,0.269999999999996,0.16783741450835787,0.10216258549163815
12,SeasonalNaive,GroupsFixed,2026-04-01,24,24,0.8100000000000023,0.8879616335329676,-0.07796163353296537
12,SeasonalNaive,GroupsFixed,2026-05-01,24,24,-0.1599999999999966,0.3987294206324605,-0.23872942063246388
12,SeasonalNaive,GroupsFixed,2026-06-01,24,24,-1.1000000000000085,-0.7072632857769372,0.3927367142230713
12,SeasonalNaive,GroupsFixed,2026-07-01,24,24,-0.45999999999999375,-0.551479571441202,-0.09147957144120822
12,SeasonalNaive,GroupsDated,2024-08-01,24,24,-0.1599999999999966,0.19322884731573153,-0.033228847315734944
12,SeasonalNaive,GroupsDated,2024-09-01,24,24,1.1299999999999955,-0.3375678097562086,0.7924321902437869
12,SeasonalNaive,GroupsDated,2024-10-01,24,24,-0.5600000000000023,-0.5435681360808642,0.01643186391913809
12,SeasonalNaive,GroupsDated,2024-11-01,24,24,-0.7600000000000051,-0.9490957797287509,-0.1890957797287458
12,SeasonalNaive,GroupsDated,2024-12-01,24,24,-0.6199999999999903,-0.25102413034469595,0.3689758696552944
12,SeasonalNaive,GroupsDated,2025-01-01,24,24,0.030000000000001137,-0.11873521540085741,-0.08873521540085627
12,SeasonalNaive,GroupsDated,2025-02-01,24,24,-0.8100000000000023,-0.6044440440030245,0.20555595599697774
12,SeasonalNaive,GroupsDated,2025-03-01,24,24,-0.28000000000000114,-0.13127267696980371,0.14872732303019742
12,SeasonalNaive,GroupsDated,2025-04-01,24,24,-0.15000000000000568,0.05205530147390247,0.09794469852610321
12,SeasonalNaive,GroupsDated,2025-05-01,24,24,1.009999999999991,0.5267725253758964,0.48322747462409454
12,SeasonalNaive,GroupsDated,2025-06-01,24,24,0.22000000000001307,0.4567369925993975,-0.2367369925993844
12,SeasonalNaive,GroupsDated,2025-07-01,24,24,0.7099999999999937,-0.01642866371929108,0.6935713362807027
12,SeasonalNaive,GroupsDated,2025-08-01,24,24,0.6599999999999966,0.8438964962913428,-0.1838964962913462
12,SeasonalNaive,GroupsDated,2025-09-01,24,24,-0.37999999999999545,-0.6892747124261851,-0.30927471242618965
12,SeasonalNaive,GroupsDated,2025-10-01,24,24,0.4899999999999949,-0.11936599127571756,0.3706340087242773
12,SeasonalNaive,GroupsDated,2025-11-01,24,24,1.3499999999999943,0.4304345215214028,0.9195654784785915
12,SeasonalNaive,GroupsDated,2025-12-01,24,24,0.6199999999999903,0.44564554525455846,0.17435445474543187
12,SeasonalNaive,GroupsDated,2026-01-01,24,24,-0.7299999999999898,-0.8058389646743299,-0.07583896467434015
12,SeasonalNaive,GroupsDated,2026-02-01,24,24,0.2400000000000091,-0.3589428593921956,-0.11894285939218652
12,SeasonalNaive,GroupsDated,2026-03-01,24,24,0.269999999999996,0.19083148260490956,0.07916851739508646
12,SeasonalNaive,GroupsDated,2026-04-01,24,24,0.8100000000000023,0.9104173076852686,-0.10041730768526635
12,SeasonalNaive,GroupsDated,2026-05-01,24,24,-0.1599999999999966,0.4137818885525075,-0.25378188855251094
12,SeasonalNaive,GroupsDated,2026-06-01,24,24,-1.1000000000000085,-0.697716079472235,0.4022839205277735
12,SeasonalNaive,GroupsDated,2026-07-01,24,24,-0.45999999999999375,-0.5343387480920986,-0.07433874809210483
12,Micro,Ridge,2024-08-01,24,24,0.13582564565865804,0.14494128571342912,-0.009115640054771085
12,Micro,Ridge,2024-09-01,24,24,-0.2089956413874236,-0.1917201642902171,0.017275477097206504
12,Micro,Ridge,2024-10-01,24,24,-0.5373159356803523,-0.47464206742175463,0.06267386825859766
12,Micro,Ridge,2024-11-01,24,24,-0.815483281207844,-1.0517364214133664,-0.23625314020552246
12,Micro,Ridge,2024-12-01,24,24,-0.3413748170665497,-0.17324757391007495,0.16812724315647476
12,Micro,Ridge,2025-01-01,24,24,-0.03141989875155593,0.1326858770151631,-0.10126597826360717
12,Micro,Ridge,2025-02-01,24,24,-0.5503131345624446,-0.505473008194457,0.04484012636798762
12,Micro,Ridge,2025-03-01,24,24,-0.0723944783619882,-0.12493736893364371,-0.05254289057165551
12,Micro,Ridge,2025-04-01,24,24,0.1018844948022205,0.346582551581605,-0.2446980567793845
12,Micro,Ridge,2025-05-01,24,24,0.6020898646676606,0.5662881141850562,0.035801750482604366
12,Micro,Ridge,2025-06-01,24,24,0.431585730444908,0.2523814964201989,0.17920423402470909
12,Micro,Ridge,2025-07-01,24,24,0.058140114926771624,-0.266111766047743,-0.20797165112097138
12,Micro,Ridge,2025-08-01,24,24,0.8854921526718282,0.6511473451393215,0.23434480753250675
12,Micro,Ridge,2025-09-01,24,24,-0.5918771591971104,-0.5504614696086918,0.04141568958841857
12,Micro,Ridge,2025-10-01,24,24,-0.00265982409174248,0.04208010239159421,-0.03942027829985173
12,Micro,Ridge,2025-11-01,24,24,0.5609703692071357,0.24312425475183375,0.317846114455302
12,Micro,Ridge,2025-12-01,24,24,0.4345249379885975,0.35898453339852665,0.07554040459007083
12,Micro,Ridge,2026-01-01,24,24,-0.7468711055583402,-0.5947668458287865,0.15210425972955377
12,Micro,Ridge,2026-02-01,24,24,-0.27543368976386373,-0.44069277805537865,-0.16525908829151492
12,Micro,Ridge,2026-03-01,24,24,0.26131963270162895,0.15347691861943247,0.10784271408219648
12,Micro,Ridge,2026-04-01,24,24,0.9398340713862069,0.9603377232823505,-0.02050365189614356
12,Micro,Ridge,2026-05-01,24,24,0.3965503913369544,0.3761757735601634,0.020374617776791004
12,Micro,Ridge,2026-06-01,24,24,-0.6573094002904496,-0.8102266138348142,-0.1529172135443646
12,Micro,Ridge,2026-07-01,24,24,-0.5076682286726151,-0.7396518535728944,-0.23198362490027935
12,Micro,Huber,2024-08-01,24,24,0.13582564565865804,0.08567750515067019,0.050148140507987854
12,Micro,Huber,2024-09-01,24,24,-0.2089956413874236,-0.14323375255787596,0.06576188882954764
12,Micro,Huber,2024-10-01,24,24,-0.5373159356803523,-0.4751536959143863,0.06216223976596602
12,Micro,Huber,2024-11-01,24,24,-0.815483281207844,-1.0741844122339046,-0.2587011310260606
12,Micro,Huber,2024-12-01,24,24,-0.3413748170665497,-0.23565394263043515,0.10572087443611455
12,Micro,Huber,2025-01-01,24,24,-0.03141989875155593,0.15014973635652495,-0.11872983760496902
12,Micro,Huber,2025-02-01,24,24,-0.5503131345624446,-0.6042756528464253,-0.05396251828398069
12,Micro,Huber,2025-03-01,24,24,-0.0723944783619882,-0.1587876162159887,-0.08639313785400049
12,Micro,Huber,2025-04-01,24,24,0.1018844948022205,0.24329725498084542,-0.14141276017862492
12,Micro,Huber,2025-05-01,24,24,0.6020898646676606,0.5622525022578344,0.03983736240982616
12,Micro,Huber,2025-06-01,24,24,0.431585730444908,0.1460201357199793,0.2855655947249287
12,Micro,Huber,2025-07-01,24,24,0.058140114926771624,0.005814044671055285,0.05232607025571634
12,Micro,Huber,2025-08-01,24,24,0.8854921526718282,0.622940609611021,0.2625515430608072
12,Micro,Huber,2025-09-01,24,24,-0.5918771591971104,-0.538364890759226,0.05351226843788437
12,Micro,Huber,2025-10-01,24,24,-0.00265982409174248,0.06556388303903304,-0.06290405894729056
12,Micro,Huber,2025-11-01,24,24,0.5609703692071357,0.46646452739192057,0.09450584181521515
12,Micro,Huber,2025-12-01,24,24,0.4345249379885975,0.5579215287748838,-0.12339659078628629
12,Micro,Huber,2026-01-01,24,24,-0.7468711055583402,-0.5914642172874665,0.1554068882708738
12,Micro,Huber,2026-02-01,24,24,-0.27543368976386373,-0.3295241845789576,-0.05409049481509387
12,Micro,Huber,2026-03-01,24,24,0.26131963270162895,0.17358555777867934,0.0877340749229496
12,Micro,Huber,2026-04-01,24,24,0.9398340713862069,0.9183122824977659,0.02152178888844103
12,Micro,Huber,2026-05-01,24,24,0.3965503913369544,0.34172719319553835,0.05482319814141606
12,Micro,Huber,2026-06-01,24,24,-0.6573094002904496,-0.8796340990570286,-0.222324698766579
12,Micro,Huber,2026-07-01,24,24,-0.5076682286726151,-0.7222612079936113,-0.2145929793209962
12,Micro,SeasonalNaive,2024-08-01,24,24,0.13582564565865804,-0.1599999999999966,-0.02417435434133855
12,Micro,SeasonalNaive,2024-09-01,24,24,-0.2089956413874236,1.1299999999999955,-0.9210043586125718
12,Micro,SeasonalNaive,2024-10-01,24,24,-0.5373159356803523,-0.5600000000000023,-0.022684064319649977
12,Micro,SeasonalNaive,2024-11-01,24,24,-0.815483281207844,-0.7600000000000051,0.05548328120783885
12,Micro,SeasonalNaive,2024-12-01,24,24,-0.3413748170665497,-0.6199999999999903,-0.27862518293344063
12,Micro,SeasonalNaive,2025-01-01,24,24,-0.03141989875155593,0.030000000000001137,0.0014198987515547934
12,Micro,SeasonalNaive,2025-02-01,24,24,-0.5503131345624446,-0.8100000000000023,-0.2596868654375577
12,Micro,SeasonalNaive,2025-03-01,24,24,-0.0723944783619882,-0.28000000000000114,-0.20760552163801294
12,Micro,SeasonalNaive,2025-04-01,24,24,0.1018844948022205,-0.15000000000000568,-0.04811550519778518
12,Micro,SeasonalNaive,2025-05-01,24,24,0.6020898646676606,1.009999999999991,-0.40791013533233034
12,Micro,SeasonalNaive,2025-06-01,24,24,0.431585730444908,0.22000000000001307,0.21158573044489493
12,Micro,SeasonalNaive,2025-07-01,24,24,0.058140114926771624,0.7099999999999937,-0.6518598850732221
12,Micro,SeasonalNaive,2025-08-01,24,24,0.8854921526718282,0.6599999999999966,0.22549215267183165
12,Micro,SeasonalNaive,2025-09-01,24,24,-0.5918771591971104,-0.37999999999999545,0.21187715919711492
12,Micro,SeasonalNaive,2025-10-01,24,24,-0.00265982409174248,0.4899999999999949,-0.4873401759082524
12,Micro,SeasonalNaive,2025-11-01,24,24,0.5609703692071357,1.3499999999999943,-0.7890296307928586
12,Micro,SeasonalNaive,2025-12-01,24,24,0.4345249379885975,0.6199999999999903,-0.18547506201139285
