date,Item_code,Name,Weight,Prediction,Contribution,Method,Parent
2026-08-01,411,"Носки, гольфы детские, пара",0.00017,-0.5543032055149477,-9.423154493754112e-05,native,54
2026-08-01,412,"Обед в ресторане, на 1 человека",0.00201,0.657432936964415,0.001321440203298474,native,28
2026-08-01,413,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",0.00697,0.5542892662124651,0.0038633961855008814,native,28
2026-08-01,415,"Обои виниловые, 10 м",0.00248,0.5795543328594951,0.0014372947454915478,native,38
2026-08-01,416,"Обращение с твердыми коммунальными отходами, с человека",0.00398,0.769863206933359,0.0030640555635947685,native,14
2026-08-01,420,"Обувь домашняя с текстильным верхом для взрослых, пара",0.00161,0.7333605146581981,0.0011807104285996989,native,27
2026-08-01,421,"Обувь домашняя с текстильным верхом для детей, пара",0.00017,0.5673539993297332,9.645017988605465e-05,native,27
2026-08-01,426,"Обучение в государственных и муниципальных образовательных организациях высшего профессионального образования, семестр",0.00346,0.8266589985267516,0.0028602401349025605,native,44
2026-08-01,427,"Обучение в негосударственных образовательных организациях высшего профессионального образования, семестр",0.00191,0.0,0.0,native,44
2026-08-01,429,"Обучение в образовательных организациях среднего профессионального образования, семестр",0.0022,1.8665729485209348,0.004106460486746057,native,44
2026-08-01,430,"Общий анализ крови, анализ",0.00092,0.28796620313251303,0.000264928906881912,native,22
2026-08-01,432,"Овощи замороженные, кг",0.00068,0.4713194165096416,0.0003204972032265563,native,33
2026-08-01,433,"Овощи натуральные консервированные, маринованные, кг",0.0028,0.3457422017182431,0.0009680781648110807,native,53
2026-08-01,434,"Овсяные хлопья ""Геркулес"", кг",0.00132,0.4871899479094966,0.0006430907312405355,native,18
2026-08-01,435,"Огурцы свежие, кг",0.00468,5.015518038307603,0.02347262441927958,native,33
2026-08-01,442,"Одеяло стеганое, шт.",0.00247,0.2974420366918777,0.0007346818306289379,native,29
2026-08-01,443,"Окорочка куриные, кг",0.00549,0.7158625565214223,0.003930085435302608,native,26
2026-08-01,447,"Орехи, кг",0.0019,-0.040117154641315864,-7.622259381850014e-05,native,33
2026-08-01,448,"Отопление, Гкал",0.00924,0.02792962943692817,0.0002580697759972163,native,14
2026-08-01,449,"Оформление доверенности в нотариальной конторе, услуга",0.00012,-0.07836977648584417,-9.404373178301301e-06,native,55
2026-08-01,451,"Пальто (полупальто) женское с верхом из плащевых тканей, шт.",0.00177,0.3201379230774837,0.0005666441238471461,native,29
2026-08-01,452,"Пальто женское демисезонное из шерстяных или полушерстяных тканей, шт.",0.00203,0.5895995820251576,0.00119688715151107,native,29
2026-08-01,453,"Пальто женское зимнее из шерстяных или полушерстяных тканей, шт.",0.00095,0.6274456382098921,0.0005960733562993975,native,29
2026-08-01,454,"Пальто женское меховое и дубленка, шт.",0.00102,0.7864602194801683,0.0008021894238697718,native,23
2026-08-01,455,"Панкреатин, 10 таблеток",0.00038,0.3051543048591754,0.00011595863584648666,native,21
2026-08-01,456,"Панталоны, трусы женские, шт.",0.00127,0.6747164681722885,0.0008568899145788065,native,43
2026-08-01,457,"Паста зубная, 100 г (100 мл)",0.00191,0.6716739400894269,0.0012828972255708054,native,30
2026-08-01,458,"Пеленки для новорожденных, шт.",0.00019,0.21141607437420812,4.016905413109955e-05,native,29
2026-08-01,459,"Пельмени, манты, равиоли, кг",0.00524,0.5686230987301972,0.0029795850373462336,native,26
2026-08-01,460,"Первичный консультативный осмотр больного у стоматолога, посещение",0.00106,0.12725335077261749,0.00013488855181897452,native,22
2026-08-01,461,"Первичный консультативный прием у врача специалиста, посещение",0.00207,0.9551336143776954,0.0019771265817618293,native,22
